Run,Event,Type1,E1,px1,py1,pz1,pt1,eta1,phi1,Q1,Type2,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,M
167284,46487420,G,51.3504,50.6783,-3.85921,7.32632,50.825,0.143653,-0.0760045,-1,G,40.1893,-37.8687,10.8844,7.9158,39.4019,0.199572,2.86171,1,89.0716
167284,46719199,G,43.1447,-2.52334,16.9287,-39.6044,17.1157,-1.57581,1.7187599999999998,-1,G,48.4304,8.98126,-30.3163,36.6845,31.6186,0.9902540000000001,-1.28278,1,90.3136
167284,46416068,G,37.6771,16.6799,14.2521,-30.6302,21.9395,-1.13573,0.70707,1,G,65.434,9.21598,29.4339,57.7088,30.843000000000004,1.3844299999999998,1.26736,-1,85.5546
167284,47234268,G,84.6456,-42.6583,-5.3285,-72.916,42.9898,-1.29885,-3.0173200000000002,1,G,66.3299,44.5499,3.5612199999999996,-49.013000000000005,44.692,-0.9481149999999999,0.0797683,-1,88.9956
167284,46743790,G,79.7431,25.8853,-26.7899,-70.5068,37.2525,-1.39458,-0.802569,-1,G,164.328,-30.515,27.7833,-159.062,41.2684,-2.05876,2.40302,1,82.7444
167284,47223822,G,119.58,-22.4513,-18.8059,-115.93799999999999,29.2869,-2.08465,-2.4443200000000003,1,G,317.987,33.2797,70.5167,-308.279,77.9753,-2.08338,1.12985,-1,93.3486
167284,46420538,G,91.0328,-40.3185,-22.0767,-78.5748,45.9669,-1.3055700000000001,-2.64063,-1,G,33.4798,29.7078,15.3775,-1.36674,33.4517,-0.0408457,0.47764799999999996,1,94.6323
167284,46448745,G,48.8224,-0.166472,-46.3411,15.3651,46.3414,0.325771,-1.57439,1,G,51.0767,3.45716,43.8178,26.0166,43.95399999999999,0.561872,1.49206,-1,90.8305
167284,46910629,G,61.5609,39.6054,-12.2741,-45.5026,41.4638,-0.948601,-0.30052399999999996,-1,G,42.9822,-38.8286,18.2623,-2.50785,42.9089,-0.0584128,2.7019599999999997,1,92.6704
167284,46700552,G,45.4562,-22.2842,26.2748,-29.653000000000002,34.4521,-0.77937,2.2742,-1,G,46.9461,18.0812,-39.2374,18.3691,43.203,0.413313,-1.1389799999999999,1,90.6927
167284,47584315,G,49.0194,-32.8985,-24.7183,26.6382,41.1498,0.6089979999999999,-2.49723,1,G,43.6893,23.9681,28.5944,-22.7296,37.311,-0.576692,0.873188,-1,92.1133
167284,48020420,G,246.351,-18.5563,-51.5988,-240.171,54.8341,-2.18297,-1.91602,-1,G,53.1839,0.847607,29.9381,-43.9489,29.9501,-1.17654,1.54249,1,90.633
167284,47355039,G,65.6039,-36.6825,-19.6169,-50.729,41.5985,-1.02839,-2.6505099999999997,1,G,42.4971,36.1749,19.6339,-10.5773,41.1596,-0.254236,0.497259,-1,89.0343
167284,47779782,G,41.743,37.7385,-17.5992,2.92135,41.6405,0.07009910000000001,-0.43636400000000003,-1,G,50.96,-43.5213,26.3882,2.54446,50.8963,0.0499722,2.59653,1,91.9417
167284,48118384,G,90.9282,30.6867,-22.5001,-82.5833,38.0517,-1.5173,-0.632675,1,G,51.34,-27.7991,30.6729,-30.3672,41.3959,-0.679959,2.30709,-1,86.0657
167284,48566597,G,48.3578,6.44508,-44.0377,-18.9105,44.5068,-0.413046,-1.42547,1,G,60.8334,-2.88504,43.5158,-42.4116,43.6113,-0.8617879999999999,1.6369999999999998,-1,90.2738
167284,48698349,G,153.18200000000002,16.6586,34.3562,148.347,38.1819,2.06651,1.11932,-1,G,57.3019,-18.5222,-32.3378,43.5281,37.2667,0.9953360000000001,-2.09095,1,86.4861
167284,48983888,G,70.8941,-4.01129,-20.9203,67.6181,21.3014,1.8721900000000002,-1.7602400000000002,-1,G,24.5603,-3.92835,23.6606,-5.28589,23.9845,-0.218642,1.73532,1,71.803
167284,49105455,G,49.5211,-8.728010000000001,7.2774,-48.1995,11.3639,-2.15167,2.44658,-1,G,36.744,5.23479,-13.8581,33.6253,14.8139,1.55819,-1.20963,1,84.698
167284,48660710,G,69.8167,-23.7597,29.3928,58.7017,37.795,1.22389,2.25061,1,G,33.1759,16.6313,-26.3218,-11.454,31.1358,-0.360045,-1.00729,-1,91.186
167284,48928414,G,53.4398,-40.3116,-7.4441,34.2836,40.9932,0.760782,-2.95899,-1,G,42.8942,38.4556,6.54764,-17.8379,39.0091,-0.442676,0.168647,1,94.8975
167284,48381198,G,51.9927,24.3069,21.2616,40.7474,32.2937,1.05493,0.718669,1,G,66.5624,-20.097,-35.9272,52.3057,41.1661,1.0604,-2.08082,-1,71.8584
167284,48406417,G,46.9368,27.8136,-24.7556,-28.5765,37.2349,-0.707062,-0.727291,1,G,48.0366,-31.7683,6.08374,35.5143,32.3456,0.9489770000000001,2.95238,-1,92.7768
167284,48966481,G,69.22800000000001,-37.5732,-19.186,54.8877,42.1883,1.07907,-2.66948,-1,G,54.0286,44.43,-23.8527,19.3932,50.428000000000004,0.375673,-0.492699,1,88.1771
